Type,Name,Age,Breed,Gender,Color,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,VideoAmt,PhotoAmt,AdoptionSpeed
2,0,1,1,3,3,1,1,2,2,2,1,4,0,0,1.0,2
2,1,5,1,1,3,2,2,3,3,3,1,3,0,0,2.0,4
1,1,1,1,2,2,2,1,2,2,2,1,1,0,0,6.0,2
2,1,3,1,2,2,2,2,2,2,2,1,1,0,0,4.0,2
2,1,3,2,3,1,1,2,1,1,1,1,2,0,0,4.0,4
1,1,7,2,2,1,2,2,1,1,1,1,1,0,0,3.0,0
2,1,2,1,2,1,3,2,2,1,3,1,1,0,0,2.0,0
2,1,3,1,2,2,1,1,2,2,2,1,1,0,0,5.0,4
2,1,1,1,2,1,2,1,2,1,2,1,1,0,0,5.0,2
1,1,1,2,1,1,2,1,2,1,2,1,1,0,0,2.0,2
1,1,12,1,1,2,3,1,3,3,2,1,1,0,0,3.0,3
1,1,1,1,2,3,2,2,2,2,2,1,2,0,0,5.0,2
2,1,4,1,1,2,1,1,1,1,2,1,1,100,0,2.0,4
1,1,36,1,1,3,2,2,2,2,2,1,1,0,0,1.0,4
2,1,1,1,2,2,1,1,2,2,2,1,1,0,0,1.0,3
2,1,2,1,2,3,2,1,1,1,2,1,2,0,0,9.0,3
1,1,36,2,1,1,3,1,1,1,1,1,1,0,0,2.0,3
2,1,12,1,2,3,1,1,1,1,1,1,1,0,0,6.0,4
1,1,12,1,1,2,2,1,1,1,1,1,1,0,0,2.0,3
1,1,12,1,1,3,2,2,3,3,3,1,1,0,0,1.0,2
1,1,3,1,2,1,2,1,2,1,2,1,1,0,0,2.0,4
2,1,1,1,2,2,1,1,3,3,2,1,1,0,0,3.0,1
1,1,1,1,2,2,2,2,3,3,2,1,1,0,0,1.0,3
1,1,0,2,2,3,2,1,2,2,2,1,1,0,0,1.0,0
1,1,2,1,1,2,2,1,2,2,2,1,1,0,0,2.0,1
2,1,2,1,2,2,2,1,2,1,2,1,1,0,0,2.0,1
1,1,2,1,2,1,2,2,1,1,2,1,1,0,0,4.0,2
1,1,4,1,1,3,2,1,1,1,2,1,1,0,0,1.0,4
2,1,4,1,1,1,2,2,1,1,2,1,1,0,0,1.0,3
1,1,26,1,2,1,2,1,1,1,1,1,1,0,0,2.0,4
2,1,0,1,2,2,1,1,3,3,3,1,1,0,0,5.0,1
2,1,3,1,2,3,1,2,2,1,2,1,1,50,0,5.0,4
1,1,1,1,3,3,2,2,2,1,3,1,2,0,0,1.0,2
1,1,36,2,2,1,1,2,1,1,1,1,2,0,0,3.0,2
2,1,2,2,3,3,1,1,2,2,2,1,4,0,0,2.0,3
1,1,2,1,2,1,2,2,1,1,2,1,2,0,0,12.0,2
1,1,12,2,2,3,3,1,1,1,1,1,1,0,0,1.0,4
1,1,3,2,2,1,1,1,1,1,2,1,1,0,0,8.0,3
1,1,2,1,3,2,2,2,2,2,2,1,3,0,0,3.0,2
1,1,3,1,2,2,2,1,1,1,2,1,1,0,0,3.0,3
2,1,7,2,1,1,2,1,2,2,2,1,1,50,0,2.0,1
2,1,2,2,2,2,2,1,2,1,2,1,5,0,0,5.0,4
1,1,3,2,1,2,2,1,1,1,2,1,1,0,0,2.0,4
1,1,4,1,1,1,2,1,1,1,2,1,1,0,0,1.0,2
1,1,1,2,3,2,2,1,2,1,2,1,2,0,0,4.0,3
1,1,2,2,1,2,2,1,3,3,2,1,1,0,0,2.0,3
1,1,9,1,1,2,2,2,2,2,2,1,1,0,1,1.0,2
2,1,3,2,3,3,1,2,2,2,3,1,2,150,0,1.0,3
2,1,5,1,1,2,1,1,1,1,2,1,1,0,0,1.0,3
1,1,0,1,3,2,1,1,2,2,2,1,9,0,0,4.0,1
1,1,3,1,2,1,2,1,2,2,1,1,1,0,0,1.0,4
2,1,18,1,2,2,1,1,1,1,1,1,1,0,0,1.0,2
1,1,2,2,1,2,2,1,2,1,2,1,1,0,0,2.0,1
2,1,1,2,1,2,2,2,2,2,2,1,1,0,0,2.0,2
2,1,2,1,3,2,2,1,2,2,2,1,2,0,0,7.0,3
2,1,2,1,1,1,1,2,2,1,2,1,1,0,0,1.0,4
1,1,2,1,1,2,2,2,2,2,2,1,1,0,0,6.0,3
2,1,4,1,1,3,2,1,3,3,3,1,1,0,1,11.0,2
1,1,24,1,1,2,2,1,1,1,1,1,1,0,0,13.0,3
1,1,3,1,1,2,2,1,1,1,1,1,2,0,0,3.0,3
2,1,32,2,1,3,2,2,3,3,3,1,1,0,0,1.0,4
1,0,1,1,2,2,2,2,2,2,2,1,1,20,0,12.0,1
1,1,1,1,3,3,2,2,2,2,2,1,3,0,0,21.0,3
1,1,6,1,1,1,2,1,1,1,2,1,1,0,0,1.0,2
1,1,1,2,3,3,2,1,2,2,2,1,3,0,0,11.0,2
2,1,18,2,1,2,3,2,2,2,2,1,1,180,0,2.0,2
1,1,3,2,2,1,2,1,1,1,2,1,1,0,0,2.0,2
1,1,36,1,3,3,3,2,1,2,1,1,4,320,0,4.0,1
2,1,6,2,1,3,2,3,3,3,2,1,1,150,0,1.0,1
1,1,24,1,2,2,2,1,1,1,1,1,1,0,0,3.0,4
1,1,3,2,1,1,2,2,1,1,2,1,1,0,0,1.0,3
2,0,2,1,3,3,1,2,2,2,2,1,7,0,0,5.0,1
1,1,2,1,2,2,1,1,1,3,2,1,1,0,0,4.0,2
1,1,5,1,1,3,2,1,1,1,1,1,2,0,1,20.0,3
1,1,10,1,2,2,2,2,1,1,1,1,1,0,0,3.0,2
2,1,8,1,1,2,2,2,2,2,2,1,2,0,0,3.0,4
2,1,2,1,1,3,3,1,1,1,2,1,1,0,0,5.0,4
1,1,29,1,2,1,2,1,2,2,3,1,1,0,0,4.0,4
2,1,1,1,2,3,2,1,2,2,2,1,1,0,0,3.0,2
1,1,4,1,2,1,1,2,1,1,2,1,1,0,0,2.0,3
2,1,2,1,2,2,2,1,2,2,2,1,1,100,0,5.0,3
1,1,48,2,1,1,2,2,1,1,1,1,1,0,0,3.0,4
1,1,0,1,3,3,2,2,3,3,3,1,7,0,0,5.0,3
1,1,3,1,2,3,2,2,2,1,2,1,3,0,0,8.0,2
1,1,2,1,2,1,2,1,1,1,1,1,1,0,1,6.0,3
1,1,1,1,2,1,2,1,3,3,2,1,1,0,0,4.0,3
2,1,3,1,2,3,2,2,2,2,2,1,1,0,0,1.0,2
2,1,4,1,3,2,1,1,1,1,2,1,4,0,0,4.0,4
2,1,2,1,2,3,2,1,2,2,2,1,2,0,0,1.0,2
1,1,5,1,2,1,2,1,1,1,1,1,1,0,0,5.0,2
2,1,1,2,3,2,1,2,2,2,2,1,4,0,0,7.0,3
1,1,24,2,2,2,2,2,1,1,3,1,1,0,0,3.0,4
1,1,3,1,1,2,3,1,1,1,2,1,1,0,0,1.0,2
1,1,12,2,1,2,1,1,1,1,1,1,1,0,0,6.0,3
2,1,12,1,1,3,2,1,1,1,2,1,1,50,0,5.0,2
1,0,4,1,3,3,2,1,2,2,2,1,5,0,0,1.0,4
1,1,4,1,2,1,2,1,1,1,2,1,1,0,0,4.0,3
2,1,2,2,1,2,1,1,2,2,2,1,1,0,0,3.0,2
1,1,24,2,2,2,2,1,1,1,1,1,1,0,0,4.0,4
1,1,1,1,3,3,2,1,2,2,2,1,4,0,0,0.0,4
1,1,24,2,3,3,2,1,2,2,1,1,4,8,0,4.0,3
2,1,4,1,1,1,2,1,2,2,2,1,1,0,0,6.0,3
2,1,2,2,2,3,1,1,2,2,2,1,1,0,0,3.0,1
1,1,2,2,2,3,2,1,2,2,2,1,5,0,0,9.0,2
2,1,24,1,1,1,2,2,3,3,3,2,1,1,0,2.0,4
2,1,9,1,1,2,1,2,2,2,2,1,1,0,0,3.0,4
1,1,4,2,2,3,3,2,1,1,2,1,1,0,0,10.0,3
1,1,1,1,2,1,2,1,3,3,2,1,1,0,0,1.0,3
2,1,5,1,1,2,2,2,2,2,2,1,1,100,0,4.0,1
1,1,3,1,1,1,2,1,1,1,2,1,1,0,0,4.0,1
2,1,2,1,2,3,2,2,1,1,2,1,1,0,0,1.0,1
2,1,1,1,1,3,2,1,3,3,3,1,1,0,0,4.0,1
1,0,1,1,2,1,2,1,1,1,2,1,1,40,0,1.0,4
2,1,2,2,1,3,1,1,3,1,2,1,1,0,0,1.0,2
1,1,12,1,2,1,2,1,1,1,1,1,1,0,0,7.0,2
1,1,1,1,3,3,2,2,2,2,3,1,5,0,0,8.0,4
1,1,4,2,2,1,3,2,3,3,2,1,1,0,0,5.0,2
1,0,3,1,2,2,2,2,2,2,2,1,3,0,0,2.0,4
1,1,3,2,1,3,2,1,1,1,1,1,1,0,0,4.0,4
1,1,12,1,1,2,3,2,2,1,2,1,1,0,0,6.0,2
1,1,108,2,2,1,1,3,3,1,2,1,1,0,0,2.0,4
2,1,1,1,3,3,2,1,2,2,2,1,2,0,0,3.0,2
2,1,6,2,1,2,1,1,2,1,1,1,1,0,0,1.0,2
1,1,0,1,2,2,2,1,2,1,2,1,1,0,0,9.0,2
2,1,26,2,1,2,3,2,1,1,1,1,1,100,0,4.0,0
1,1,2,2,2,1,2,2,1,1,2,1,1,0,0,1.0,3
2,1,8,1,2,3,2,1,1,1,1,1,1,0,1,8.0,2
1,1,8,1,1,2,2,2,1,1,1,1,1,0,0,1.0,1
1,1,5,2,1,1,2,1,2,1,2,1,1,0,0,1.0,1
1,1,4,2,1,1,2,1,1,1,2,1,1,0,0,7.0,4
1,1,1,1,2,1,2,1,2,1,2,1,1,0,0,1.0,1
2,1,4,1,2,2,2,1,2,2,1,1,1,0,0,2.0,4
1,1,24,1,2,1,2,1,1,1,1,1,1,0,0,15.0,4
1,1,2,1,2,2,2,1,2,1,2,1,1,0,0,11.0,3
1,1,4,2,1,1,3,1,1,1,2,1,1,235,0,4.0,2
2,0,2,1,1,3,2,1,2,1,2,1,1,0,1,2.0,2
2,1,1,1,1,1,1,1,2,2,2,1,1,0,0,3.0,2
1,1,14,2,2,3,1,2,1,1,2,1,1,150,0,3.0,4
2,1,6,1,1,1,2,1,2,2,2,1,1,0,0,2.0,4
1,1,3,2,2,3,2,1,2,2,2,1,1,0,0,1.0,2
2,1,2,2,3,3,2,1,2,2,3,1,2,1,0,5.0,2
1,1,48,2,2,1,2,3,1,1,1,1,1,0,0,3.0,3
2,1,3,1,2,3,2,3,3,3,3,1,1,0,0,11.0,1
1,1,84,1,1,1,3,2,3,1,2,1,1,200,0,1.0,2
1,1,2,1,1,3,2,2,1,1,2,1,1,0,0,1.0,2
2,1,2,1,2,2,1,2,2,1,2,1,1,0,0,10.0,2
2,1,15,1,3,3,2,2,2,3,3,1,2,0,0,9.0,2
2,1,6,1,2,1,2,1,1,1,1,1,1,100,0,1.0,1
2,1,12,1,1,2,3,1,1,1,2,1,1,0,0,3.0,4
1,1,2,1,2,2,2,1,2,2,2,1,1,0,0,2.0,4
1,1,12,1,2,1,2,2,2,1,1,1,1,0,0,10.0,3
1,1,7,1,2,1,2,1,3,3,1,1,1,0,0,4.0,3
2,1,1,1,1,2,2,1,2,1,2,1,1,0,0,6.0,2
1,1,1,2,2,3,1,2,2,2,2,1,1,0,0,1.0,1
2,1,8,2,1,2,3,2,2,2,2,1,1,0,0,4.0,3
2,1,4,1,1,1,2,1,2,2,2,1,1,0,0,5.0,3
1,1,1,1,1,2,2,2,3,3,2,1,1,0,0,1.0,3
1,1,2,2,3,2,2,2,2,3,2,1,2,0,1,7.0,1
1,0,57,1,1,2,3,1,1,1,2,1,1,0,0,4.0,1
2,1,11,1,2,3,2,2,1,1,1,1,1,0,0,16.0,3
2,1,9,2,1,2,3,2,1,1,3,1,1,100,0,5.0,4
1,1,3,1,1,2,2,1,1,1,2,1,1,0,0,1.0,2
1,1,9,2,1,1,3,3,1,1,2,1,1,600,0,3.0,2
2,1,36,1,1,3,1,1,2,2,2,2,1,0,0,5.0,1
1,1,2,2,3,1,2,1,1,1,2,1,2,0,0,6.0,4
2,1,18,1,3,3,2,2,2,2,2,1,4,0,0,5.0,3
2,1,96,1,1,1,3,3,1,3,3,1,1,0,0,2.0,1
2,1,3,1,2,2,1,1,2,2,2,1,1,0,0,1.0,2
1,1,8,1,2,3,2,1,2,2,2,1,1,0,0,1.0,4
2,1,2,1,1,3,1,1,1,1,2,1,2,0,0,4.0,1
1,1,30,1,1,1,2,2,1,1,1,1,1,0,0,2.0,4
2,1,0,2,3,3,2,1,2,2,2,1,5,0,0,2.0,4
2,1,3,1,2,3,1,1,1,1,2,1,1,0,0,12.0,3
2,1,18,2,2,2,3,1,2,1,2,1,1,0,0,4.0,1
2,1,1,1,1,2,2,1,2,2,2,1,1,0,0,2.0,2
1,1,2,2,3,3,2,1,2,1,2,1,2,80,0,4.0,2
2,1,4,1,2,3,1,1,1,1,2,1,2,0,0,8.0,4
2,1,3,1,1,1,2,1,2,1,2,1,1,0,0,2.0,2
1,1,1,1,1,2,2,1,1,1,2,1,1,0,0,4.0,3
1,1,2,2,2,1,2,1,1,1,2,1,1,0,0,6.0,3
1,1,1,1,1,2,2,1,2,2,2,1,1,0,0,9.0,2
1,1,3,1,2,2,2,1,1,1,2,1,1,0,0,3.0,4
1,1,84,2,2,2,2,2,1,1,1,1,1,0,0,2.0,4
1,1,2,1,2,2,2,1,2,2,2,1,1,0,0,13.0,2
2,1,3,1,2,1,2,2,2,1,2,1,1,0,0,6.0,3
1,1,24,2,2,1,3,2,3,3,3,2,1,0,0,1.0,3
1,1,3,1,2,2,2,1,3,3,2,1,1,0,0,3.0,3
1,1,7,2,2,2,1,1,1,1,1,1,1,0,3,24.0,4
2,1,1,1,2,1,1,1,2,2,2,1,1,0,0,2.0,2
1,1,60,1,1,2,2,2,1,1,2,2,1,0,0,1.0,1
1,1,54,1,2,2,1,1,1,1,1,1,1,100,0,3.0,1
1,0,1,1,3,2,1,1,2,2,2,1,5,0,0,2.0,4
1,1,4,1,1,1,2,1,1,1,2,1,1,50,0,5.0,1
1,0,12,1,2,2,2,1,2,1,2,1,1,0,1,1.0,4
1,1,12,1,3,1,2,2,3,3,3,1,2,0,0,4.0,4
2,1,4,1,2,1,1,2,2,2,2,1,1,0,0,1.0,1
1,1,3,1,2,2,2,1,1,1,2,1,1,0,0,7.0,2
2,1,2,2,2,2,1,2,2,2,2,1,1,0,0,5.0,1
2,1,3,2,1,2,3,2,3,3,3,1,1,0,0,2.0,1
1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,1.0,2
1,1,2,2,1,2,2,2,2,2,2,1,1,0,0,5.0,3
1,1,12,1,2,2,2,1,1,1,1,1,1,0,0,1.0,3
1,1,2,2,2,2,2,1,3,3,3,1,1,0,0,2.0,2
2,1,9,2,2,3,2,2,1,1,1,1,1,0,0,3.0,0
2,1,2,1,1,1,1,1,2,2,2,1,1,0,0,6.0,1
2,1,2,2,1,1,1,1,2,2,2,1,1,0,0,3.0,2
2,1,2,1,2,2,1,1,2,2,2,1,1,0,0,4.0,2
2,1,1,1,3,3,2,2,2,2,2,1,4,0,0,4.0,2
2,1,2,2,2,2,2,2,2,2,2,1,1,0,0,2.0,1
2,1,2,1,1,1,1,1,2,1,2,1,1,50,0,1.0,4
1,1,2,1,3,1,3,2,1,1,2,1,3,250,0,4.0,4
1,1,5,1,1,1,1,2,1,1,1,1,1,0,0,2.0,2
1,1,2,1,1,1,2,1,2,2,2,1,1,0,0,4.0,2
1,1,5,1,2,2,2,1,1,1,2,1,1,0,0,5.0,2
1,0,2,2,3,3,2,2,3,3,3,1,4,0,0,4.0,4
1,0,24,1,2,2,1,2,1,1,1,1,1,0,0,1.0,3
2,1,3,2,2,3,2,1,2,1,2,1,1,0,0,6.0,2
1,1,3,1,2,3,2,1,1,1,2,1,1,0,0,2.0,2
2,1,2,1,2,2,1,1,3,3,3,1,1,0,0,5.0,0
1,1,2,1,2,2,2,2,2,2,2,1,1,0,0,4.0,1
2,1,2,1,1,1,2,1,2,1,2,1,2,0,0,2.0,0
1,1,3,2,2,2,2,2,2,1,2,1,1,200,0,2.0,1
1,1,4,1,2,1,2,1,1,2,2,1,1,0,0,1.0,4
2,1,4,1,1,1,2,1,1,1,1,1,1,100,0,2.0,2
2,1,12,1,2,1,1,1,2,2,2,2,1,0,0,2.0,4
1,1,4,1,2,2,2,1,2,1,2,1,1,0,0,2.0,2
1,1,18,1,1,3,2,2,1,1,2,1,1,150,0,2.0,1
1,1,12,1,1,2,2,1,1,1,1,1,1,0,0,2.0,4
2,1,5,1,1,2,2,2,2,1,2,1,1,0,0,3.0,3
2,1,5,1,2,3,2,2,2,1,1,1,1,0,0,1.0,1
2,1,30,1,3,2,2,1,1,1,1,1,2,0,0,13.0,4
2,1,12,1,2,1,2,2,3,1,2,2,1,0,0,2.0,1
1,1,2,2,3,2,2,2,2,1,2,1,3,0,0,3.0,1
1,1,10,1,1,2,2,2,2,2,1,1,1,0,0,1.0,2
2,1,21,1,2,2,2,1,1,1,1,2,1,0,0,2.0,4
1,1,3,1,1,2,2,1,1,1,2,1,1,0,0,7.0,4
1,1,2,1,2,2,3,1,1,1,1,1,1,0,0,1.0,2
2,0,4,2,1,1,2,1,1,1,2,1,1,0,0,0.0,3
1,0,3,1,2,1,2,1,2,2,3,1,4,0,0,4.0,4
2,1,1,1,1,1,2,1,2,2,2,1,1,0,0,3.0,1
2,1,1,2,3,3,1,1,2,2,2,1,5,0,0,5.0,1
2,1,12,1,1,2,2,1,3,3,2,1,1,0,0,3.0,4
2,1,2,1,2,3,2,1,2,2,2,1,1,20,0,1.0,1
1,1,3,2,3,3,2,1,1,1,2,1,5,0,0,5.0,4
2,0,3,2,1,3,2,1,2,1,2,1,3,0,0,5.0,1
2,1,3,1,2,3,2,1,2,1,2,1,7,0,0,18.0,4
2,1,5,1,2,3,2,2,1,1,2,1,1,0,0,3.0,3
1,1,9,1,1,1,2,1,1,1,1,1,1,0,0,2.0,3
2,0,2,2,2,2,2,2,2,2,3,1,1,0,0,4.0,2
2,1,2,1,3,3,2,1,2,2,2,1,4,0,0,1.0,1
1,1,2,1,3,2,2,1,2,2,3,1,6,0,0,10.0,4
1,0,2,2,3,1,2,2,2,2,2,1,6,10,0,5.0,4
1,1,2,2,2,1,2,1,1,1,2,1,1,150,0,1.0,4
1,1,1,1,2,3,2,1,1,1,1,1,3,150,0,29.0,4
1,1,24,1,2,1,2,2,3,3,3,2,1,0,0,0.0,4
2,1,2,1,1,3,2,1,2,1,2,1,1,50,0,2.0,2
1,1,4,1,2,2,2,1,2,2,2,1,1,0,0,1.0,0
1,1,3,2,1,1,2,1,1,1,1,1,1,0,0,3.0,2
1,1,2,1,2,2,2,2,2,2,2,1,1,0,0,1.0,3
1,1,48,1,3,1,3,3,1,1,2,1,2,0,0,3.0,1
1,1,36,1,1,1,3,2,1,1,1,1,1,150,0,1.0,4
1,1,8,1,2,1,2,1,1,1,1,1,1,0,0,1.0,4
1,1,5,2,2,1,1,2,3,2,2,1,1,0,0,8.0,1
2,1,24,1,1,1,2,2,3,3,2,1,1,0,0,3.0,3
1,0,24,2,1,2,2,3,1,1,2,1,1,0,0,0.0,4
2,1,2,2,2,2,2,2,1,1,2,1,1,0,0,2.0,2
2,1,3,1,2,2,2,1,3,3,3,1,1,0,0,2.0,2
1,1,60,1,2,1,1,3,1,1,2,2,1,50,2,9.0,1
2,1,5,1,2,3,2,1,3,3,2,1,1,0,0,2.0,4
2,1,2,2,2,2,2,2,1,1,2,1,1,50,0,4.0,1
1,1,2,2,2,2,2,2,1,1,2,1,1,0,0,3.0,0
2,1,12,2,2,2,2,1,1,1,2,1,1,0,0,1.0,4
1,1,3,2,2,2,2,1,1,1,2,1,1,500,0,1.0,3
2,1,1,2,1,3,2,1,2,1,2,1,1,0,0,3.0,1
2,1,12,1,2,3,2,2,3,3,3,1,1,75,0,2.0,4
2,1,3,1,3,3,2,1,1,1,2,1,3,0,0,16.0,2
1,1,48,1,2,1,2,2,3,3,2,1,1,0,0,1.0,4
1,1,1,1,1,2,2,2,1,1,3,1,1,10,0,5.0,4
1,1,4,2,2,2,3,2,2,2,2,1,1,0,0,5.0,1
1,0,1,2,3,3,2,2,2,1,3,1,5,0,0,5.0,4
2,1,2,1,1,1,2,1,2,1,2,1,1,0,0,3.0,1
1,1,1,2,3,3,2,2,3,3,3,1,6,0,0,7.0,2
1,1,2,2,2,1,2,2,2,1,2,1,1,0,0,5.0,2
2,1,2,1,1,1,2,1,1,1,2,1,1,0,0,12.0,3
1,1,12,1,1,3,1,2,1,1,1,1,1,0,0,11.0,1
1,1,2,1,1,1,2,1,1,1,2,1,1,0,0,1.0,2
1,1,2,1,1,1,2,1,2,2,2,3,2,0,0,2.0,2
2,1,12,1,2,2,2,1,2,1,1,1,1,50,0,4.0,3
1,1,2,2,1,2,1,1,2,1,2,1,1,0,0,5.0,2
2,1,4,1,2,1,2,1,2,2,2,1,1,0,0,1.0,3
2,1,4,1,1,2,2,1,1,1,3,1,1,0,0,2.0,3
2,1,1,2,2,3,2,2,2,1,2,1,1,40,0,7.0,3
2,1,4,2,2,3,2,1,1,1,1,1,1,50,0,9.0,2
1,1,2,1,2,1,2,1,1,1,2,1,1,50,0,30.0,3
1,1,1,2,2,2,2,1,1,1,2,1,1,50,0,2.0,1
1,1,5,1,2,1,2,2,3,3,3,1,1,0,0,3.0,4
2,1,1,1,1,3,2,3,1,1,2,1,1,250,0,8.0,2
2,1,1,1,3,3,2,1,2,1,2,1,4,0,0,3.0,4
2,1,2,1,2,2,2,2,2,1,2,1,1,50,0,11.0,3
2,1,8,1,2,2,2,2,1,1,1,1,1,0,0,1.0,3
1,1,32,1,1,2,2,1,1,1,2,1,1,0,0,1.0,4
2,1,2,2,3,2,2,2,2,2,2,1,3,0,0,20.0,1
2,1,6,1,1,1,2,1,1,1,2,1,1,0,0,2.0,1
1,1,2,1,2,1,2,1,1,1,2,1,1,0,0,1.0,4
2,0,2,1,1,2,2,2,1,1,2,2,1,0,0,5.0,1
1,1,39,2,2,1,2,1,1,1,1,1,1,0,0,3.0,4
2,1,2,1,3,3,2,1,3,3,3,2,2,0,0,4.0,2
1,0,17,2,3,3,2,1,3,3,1,1,2,0,0,2.0,4
2,1,1,1,1,2,1,1,2,3,2,1,1,0,0,3.0,2
1,1,6,1,1,1,1,1,1,1,1,1,1,0,0,4.0,4
1,1,26,2,2,3,2,3,1,1,3,1,1,0,0,4.0,4
1,0,2,2,3,2,2,1,3,3,2,1,3,0,0,1.0,2
2,1,4,1,3,2,2,1,2,2,2,1,4,0,0,4.0,1
2,1,2,1,2,1,2,1,2,1,2,1,1,0,0,7.0,1
2,1,1,1,2,2,2,1,2,2,2,1,1,0,0,4.0,1
2,1,6,1,1,2,2,2,2,1,2,1,1,0,0,9.0,1
2,1,24,2,2,1,2,1,1,1,2,2,1,1,0,2.0,4
1,1,36,1,3,3,3,2,1,1,2,1,2,0,0,1.0,2
1,1,2,1,1,1,2,2,2,2,2,1,1,0,0,4.0,1
1,1,2,2,2,3,2,1,2,1,3,1,1,0,0,1.0,3
1,0,12,1,1,1,2,1,3,3,3,1,1,0,0,5.0,4
2,0,2,2,2,2,1,2,1,1,2,1,1,0,0,1.0,3
2,1,1,1,2,3,2,1,2,1,2,2,2,0,0,7.0,2
1,1,1,1,1,2,1,1,3,3,3,1,1,0,0,4.0,4
2,1,84,2,2,1,2,3,1,1,1,1,2,0,0,2.0,1
2,1,18,2,3,2,1,1,2,2,2,1,2,0,0,3.0,4
1,1,12,1,1,1,2,2,1,1,1,1,1,0,0,2.0,1
1,1,2,1,1,3,2,1,2,2,2,1,1,0,0,4.0,2
1,1,4,1,1,1,3,2,1,1,2,1,1,0,0,5.0,3
1,1,9,2,1,1,1,2,1,1,2,1,1,0,0,1.0,1
1,1,17,1,2,2,1,1,1,1,1,1,1,100,0,2.0,4
1,1,4,2,1,1,2,1,2,1,2,2,1,0,0,1.0,1
2,1,6,1,2,3,2,1,1,1,1,1,1,0,0,5.0,4
2,1,24,1,2,3,2,2,1,1,2,1,1,0,0,3.0,3
2,1,0,1,3,3,1,1,2,2,2,1,2,0,0,8.0,1
1,1,2,1,1,2,2,2,2,2,2,1,1,0,1,3.0,2
2,0,2,1,1,3,2,1,2,1,2,1,1,0,0,2.0,2
1,1,4,2,2,2,2,1,1,1,2,1,1,0,0,16.0,3
2,1,2,1,1,2,2,1,1,1,2,1,1,0,0,1.0,4
2,1,3,2,2,3,2,1,2,2,2,1,1,0,0,1.0,3
1,1,2,1,2,2,2,1,2,1,2,1,1,0,0,4.0,2
1,1,5,2,1,2,2,1,1,1,1,1,1,0,0,6.0,2
2,1,4,1,2,2,1,1,2,2,2,1,2,0,0,1.0,2
2,1,4,1,2,1,2,1,2,2,2,1,1,50,0,6.0,1
1,1,6,1,2,1,2,1,1,1,1,1,1,0,0,1.0,4
2,1,7,2,2,1,2,3,1,1,2,1,1,100,0,4.0,2
2,1,39,2,2,2,2,1,1,1,1,1,1,0,0,4.0,4
2,1,4,1,2,3,2,1,2,2,2,1,1,0,0,3.0,4
2,0,2,1,2,2,2,1,2,2,2,1,3,0,0,1.0,4
2,1,5,1,1,2,1,2,1,1,2,2,1,50,0,5.0,3
1,1,1,2,2,2,1,1,2,2,3,1,1,0,0,1.0,4
1,1,1,1,1,2,2,2,2,2,2,1,1,0,0,2.0,1
1,1,96,1,2,1,2,2,1,3,3,1,1,50,0,1.0,4
1,1,96,1,2,1,3,2,1,1,1,1,1,350,0,2.0,4
2,1,3,2,2,3,2,2,2,2,2,1,1,0,1,3.0,2
1,1,3,2,2,1,2,1,3,3,2,1,1,0,0,2.0,2
1,1,2,2,3,3,1,1,2,2,3,1,6,0,0,4.0,4
1,1,4,1,2,3,2,2,1,1,2,1,4,0,0,5.0,4
2,1,12,1,1,2,3,2,2,2,2,1,1,0,0,3.0,1
2,1,2,1,2,3,1,1,3,1,2,1,1,0,0,8.0,0
1,1,2,1,2,2,2,1,3,3,2,1,1,0,0,9.0,2
1,1,2,2,1,1,1,1,3,3,3,1,1,0,0,5.0,1
1,1,6,1,1,1,2,1,1,1,1,1,1,0,0,1.0,3
2,0,3,1,2,1,2,2,2,2,2,1,1,0,0,3.0,2
1,1,24,1,1,1,3,1,1,1,1,1,1,0,0,16.0,4
1,1,6,1,2,2,2,2,1,1,1,1,1,0,0,1.0,3
1,1,2,1,1,2,2,1,1,1,2,1,1,0,0,2.0,2
1,1,4,2,3,2,2,2,2,2,2,1,8,150,0,8.0,4
2,1,12,1,2,2,2,2,3,2,3,1,1,1,0,3.0,4
2,1,5,1,2,3,1,2,3,3,3,1,1,5,0,0.0,4
1,1,12,2,1,2,2,2,1,1,1,1,1,0,1,8.0,0
2,1,24,1,2,1,2,1,1,1,2,1,1,0,0,6.0,2
1,1,6,1,1,2,3,1,1,1,1,1,1,0,0,4.0,2
2,1,1,1,3,3,2,1,2,1,2,1,6,0,1,9.0,4
2,1,2,2,1,2,2,3,2,1,2,1,1,50,0,4.0,0
2,1,60,2,2,3,2,1,1,1,2,1,2,0,0,2.0,1
2,1,2,1,3,3,2,1,2,2,2,1,3,0,0,9.0,3
1,1,2,1,2,3,2,3,1,1,2,1,1,0,0,5.0,3
2,1,12,2,1,1,1,1,1,1,1,1,1,120,0,0.0,4
1,1,0,1,2,3,2,2,2,2,2,1,6,0,0,0.0,4
1,1,72,2,3,2,3,1,1,1,1,1,2,0,0,2.0,2
2,1,3,1,3,2,1,1,2,2,2,1,3,0,0,15.0,4
2,1,6,1,2,3,1,2,3,3,3,1,1,0,0,1.0,4
2,1,3,1,2,2,1,1,3,3,3,1,1,0,0,2.0,4
1,1,2,1,2,1,2,1,1,1,1,1,1,0,0,6.0,4
1,1,3,2,1,2,2,2,1,1,2,1,1,0,0,4.0,3
